"year","age","racehisp","degree","eqwlth","conlegis"
2018,58,"White","Bachelor",7,"Only Some"
2018,35,"Black","Graduate",NA,NA
2018,50,"Black","Junior College",7,"Only Some"
2018,84,"White","Graduate",6,"Only Some"
2018,22,"Black","High School",1,"Only Some"
2018,29,"Black","Bachelor",4,"Only Some"
2018,26,"Black","High School",NA,NA
2018,24,"White","Bachelor",4,"Only Some"
2018,NA,"White","High School",NA,NA
2018,38,"White","Junior College",4,"Only Some"
2018,31,"White","Bachelor",6,"Only Some"
2018,31,"White","Bachelor",NA,NA
2018,30,"Black","Bachelor",3,"Hardly Any"
2018,46,"White","Graduate",6,"Hardly Any"
2018,49,"Black","Bachelor",7,"Only Some"
2018,29,"White","High School",NA,NA
2018,45,"White","High School",NA,NA
2018,67,"Black","High School",3,"Only Some"
2018,34,"White","High School",4,"Hardly Any"
2018,82,"Black","High School",7,"Hardly Any"
2018,44,"Other","High School",5,"Only Some"
2018,48,"White","Graduate",1,"Hardly Any"
2018,24,"White","Less Than High School",2,"Only Some"
2018,56,"White","High School",6,"Hardly Any"
2018,65,"White","High School",NA,NA
2018,48,"Black","High School",1,"Hardly Any"
2018,27,"Black","High School",NA,NA
2018,55,"Black","Graduate",NA,NA
2018,25,"White","High School",3,"Only Some"
2018,55,"Black","High School",5,"Hardly Any"
2018,71,"White","High School",4,"Hardly Any"
2018,26,"White","High School",7,"Hardly Any"
2018,59,"White","High School",3,"A Great Deal"
2018,56,"White","High School",4,"Hardly Any"
2018,58,"White","Graduate",3,"Hardly Any"
2018,27,"Black","Junior College",NA,NA
2018,69,"Black","High School",3,"Only Some"
2018,30,"White","High School",3,"Only Some"
2018,71,"White","Bachelor",6,"Hardly Any"
2018,53,"Black","Less Than High School",NA,NA
2018,NA,"Black","Junior College",1,"Hardly Any"
2018,34,"Black","Less Than High School",NA,NA
2018,37,"White","Less Than High School",7,"Hardly Any"
2018,29,"Black","Junior College",1,"Hardly Any"
2018,63,"White","High School",NA,NA
2018,32,"Black","Junior College",NA,NA
2018,33,"Black","Bachelor",5,"A Great Deal"
2018,79,"Black","High School",NA,"Only Some"
2018,22,"Black","High School",2,"Only Some"
2018,24,"White","High School",NA,NA
2018,31,"White","Bachelor",3,"Hardly Any"
2018,43,"White","Bachelor",NA,NA
2018,56,"White","Bachelor",7,"Only Some"
2018,54,"White","High School",7,"Only Some"
2018,47,"White","High School",NA,NA
2018,72,"White","Bachelor",7,"Hardly Any"
2018,60,"White","Graduate",5,"Only Some"
2018,34,"White","Graduate",5,"Hardly Any"
2018,38,"White","Bachelor",NA,NA
2018,58,"White","Graduate",7,"Hardly Any"
2018,67,"White","Bachelor",NA,NA
2018,39,"Hispanic","High School",5,"Only Some"
2018,75,"White","High School",6,"Hardly Any"
2018,65,"White","Junior College",NA,NA
2018,56,"White","High School",6,"Only Some"
2018,35,"Other","Junior College",NA,NA
2018,57,"Black","Graduate",4,"Only Some"
2018,63,"Black","High School",2,"Hardly Any"
2018,29,"Hispanic","High School",NA,NA
2018,66,"White","High School",NA,NA
2018,58,"White","Junior College",NA,NA
2018,77,"White","Bachelor",NA,NA
2018,38,"Hispanic","Less Than High School",1,"A Great Deal"
2018,34,"White","Junior College",1,"Only Some"
2018,27,"Black","High School",1,"Hardly Any"
2018,46,"Hispanic","Less Than High School",NA,NA
2018,45,"White","Junior College",4,"Hardly Any"
2018,23,"Hispanic","Junior College",NA,NA
2018,25,"Black","Junior College",2,"Only Some"
2018,23,"Other","High School",5,"Hardly Any"
2018,57,"White","High School",1,"Hardly Any"
2018,58,"White","Junior College",NA,NA
2018,50,"White","Less Than High School",4,NA
2018,70,"Black","High School",7,"Hardly Any"
2018,58,"White","Junior College",NA,NA
2018,68,"Hispanic","Junior College",4,"Hardly Any"
2018,25,"White","Junior College",1,"Only Some"
2018,68,"Hispanic","High School",NA,NA
2018,54,"White","High School",3,"Hardly Any"
2018,30,"White","Less Than High School",3,"Only Some"
2018,64,"White","High School",NA,NA
2018,58,"White","Less Than High School",5,"Only Some"
2018,69,"Black","Less Than High School",1,NA
2018,56,"White","High School",NA,NA
2018,69,"White","High School",6,"Only Some"
2018,46,"White","High School",6,"Hardly Any"
2018,34,"White","Less Than High School",NA,NA
2018,67,"White","High School",NA,NA
2018,40,"White","High School",NA,NA
2018,44,"White","High School",2,"Hardly Any"
2018,32,"Black","Junior College",NA,NA
2018,33,"Black","Less Than High School",5,"Only Some"
2018,35,"Hispanic","Less Than High School",NA,NA
2018,70,"Other","Junior College",NA,"Hardly Any"
2018,59,"Black","High School",7,"Hardly Any"
2018,32,"Black","Less Than High School",3,"Hardly Any"
2018,53,"Black","High School",NA,NA
2018,39,"Black","Less Than High School",7,"Hardly Any"
2018,43,"Black","Graduate",4,"Hardly Any"
2018,26,"Black","High School",NA,NA
2018,64,"Other","Graduate",3,"Only Some"
2018,62,"White","High School",3,"Only Some"
2018,72,"White","Bachelor",7,"Hardly Any"
2018,58,"White","High School",NA,NA
2018,22,"White","Less Than High School",1,"Only Some"
2018,60,"Other","Less Than High School",1,"Only Some"
2018,42,"White","High School",7,"Hardly Any"
2018,62,"White","Graduate",NA,NA
2018,39,"White","Junior College",4,"Only Some"
2018,24,"White","High School",NA,NA
2018,38,"Black","Less Than High School",1,"Hardly Any"
2018,39,"White","High School",7,"Only Some"
2018,32,"White","Bachelor",6,"Only Some"
2018,85,"White","Graduate",7,"Hardly Any"
2018,88,"White","High School",5,"Only Some"
2018,44,"White","Bachelor",6,"Hardly Any"
2018,18,"White","High School",6,"Only Some"
2018,32,"Black","Junior College",4,"Only Some"
2018,60,"Black","Bachelor",NA,NA
2018,NA,"White","High School",7,"Hardly Any"
2018,72,"Black","Graduate",3,"Hardly Any"
2018,61,"White","Graduate",7,"Only Some"
2018,27,"Black","High School",NA,NA
2018,42,"Black","Less Than High School",NA,NA
2018,51,"Black","Bachelor",1,"Hardly Any"
2018,38,"White","High School",4,"Only Some"
2018,44,"White","High School",3,"Hardly Any"
2018,37,"Black","Bachelor",3,"Hardly Any"
2018,73,"Black","Less Than High School",NA,NA
2018,21,"Black","High School",5,"A Great Deal"
2018,60,"Other","High School",NA,"Hardly Any"
2018,70,"Black","High School",NA,NA
2018,70,"Black","Graduate",4,"A Great Deal"
2018,89,"Black","Junior College",3,"Hardly Any"
2018,35,"Black","Less Than High School",NA,NA
2018,51,"Black","High School",1,"Hardly Any"
2018,37,"White","High School",NA,NA
2018,71,"White","High School",NA,NA
2018,35,"White","High School",6,"Only Some"
2018,78,"White","High School",NA,NA
2018,32,"White","High School",7,"Hardly Any"
2018,62,"White","High School",7,"Only Some"
2018,41,"Black","Graduate",1,"Hardly Any"
2018,36,"White","High School",3,"Only Some"
2018,20,"Black","High School",3,"Hardly Any"
2018,36,"Black","High School",NA,NA
2018,85,"White","High School",NA,NA
2018,71,"Black","Bachelor",NA,NA
2018,30,"White","Bachelor",5,"Hardly Any"
2018,81,"White","High School",1,"Hardly Any"
2018,88,"Other","High School",NA,NA
2018,76,"White","Bachelor",3,"Hardly Any"
2018,59,"White","Bachelor",6,"Only Some"
2018,88,"White","Junior College",NA,NA
2018,64,"White","High School",3,"Only Some"
2018,75,"White","High School",5,"Only Some"
2018,55,"White","High School",1,"Hardly Any"
2018,55,"White","High School",1,"Hardly Any"
2018,61,"Other","Graduate",4,"Only Some"
2018,38,"White","Junior College",1,"Hardly Any"
2018,50,"Black","Bachelor",3,"Hardly Any"
2018,54,"Black","Bachelor",NA,NA
2018,80,"White","High School",7,"Only Some"
2018,33,"Black","Bachelor",NA,NA
2018,25,"Hispanic","High School",4,"Hardly Any"
2018,22,"Hispanic","High School",3,NA
2018,38,"White","Junior College",NA,NA
2018,25,"White","High School",5,NA
2018,63,"Hispanic","High School",NA,NA
2018,22,"White","High School",4,"Only Some"
2018,40,"Other","High School",5,"A Great Deal"
2018,69,"White","High School",NA,NA
2018,20,"White","High School",3,"Only Some"
2018,54,"White","High School",4,"Hardly Any"
2018,19,"White","High School",6,"Only Some"
2018,34,"White","Junior College",NA,NA
2018,59,"White","Bachelor",NA,NA
2018,59,"White","Bachelor",4,"Only Some"
2018,44,"White","Bachelor",NA,NA
2018,34,"White","Graduate",1,"Hardly Any"
2018,35,"White","Bachelor",1,"Only Some"
2018,42,"White","Bachelor",NA,NA
2018,86,"White","High School",7,"Hardly Any"
2018,32,"White","High School",NA,NA
2018,61,"White","High School",1,"Hardly Any"
2018,19,"White","High School",1,"Only Some"
2018,39,"White","High School",NA,NA
2018,71,"White","Less Than High School",4,"Only Some"
2018,49,"White","High School",NA,NA
2018,23,"White","High School",5,NA
2018,56,"White","High School",5,"Hardly Any"
2018,47,"White","High School",6,"Hardly Any"
2018,89,"White","High School",NA,NA
2018,66,"White","High School",5,"Hardly Any"
2018,54,"White","Graduate",NA,NA
2018,33,"White","Bachelor",6,"Only Some"
2018,53,"White","High School",NA,NA
2018,76,"White","Less Than High School",4,"Hardly Any"
2018,86,"White","Less Than High School",6,"Hardly Any"
2018,61,"White","Bachelor",5,"Hardly Any"
2018,71,"White","Graduate",NA,NA
2018,42,"White","Junior College",7,"Hardly Any"
2018,23,"White","High School",NA,NA
2018,44,"White","High School",NA,NA
2018,63,"White","Junior College",2,"A Great Deal"
2018,68,"White","High School",NA,NA
2018,30,"White","High School",3,"Only Some"
2018,82,"White","High School",6,"Hardly Any"
2018,43,"White","High School",NA,NA
2018,26,"White","High School",4,"A Great Deal"
2018,57,"White","High School",5,"Hardly Any"
2018,42,"White","Junior College",4,"Hardly Any"
2018,42,"White","Bachelor",NA,NA
2018,74,"White","High School",3,"Only Some"
2018,47,"White","High School",5,"Only Some"
2018,65,"White","Graduate",6,"Only Some"
2018,37,"White","High School",1,"Hardly Any"
2018,89,"White","Less Than High School",NA,NA
2018,44,"White","High School",5,"Only Some"
2018,77,"White","High School",NA,NA
2018,23,"White","High School",2,"Hardly Any"
2018,55,"White","Bachelor",7,"Only Some"
2018,37,"White","Junior College",7,"Only Some"
2018,81,"White","High School",6,"Only Some"
2018,60,"White","High School",NA,NA
2018,54,"White","High School",6,"Hardly Any"
2018,43,"White","Bachelor",NA,NA
2018,43,"Black","Junior College",5,"A Great Deal"
2018,21,"White","High School",NA,NA
2018,51,"White","Bachelor",5,"Hardly Any"
2018,36,"White","Bachelor",NA,NA
2018,69,"White","Graduate",6,"Hardly Any"
2018,74,"White","Graduate",5,"Only Some"
2018,69,"White","Bachelor",5,"Only Some"
2018,34,"White","High School",1,"Hardly Any"
2018,30,"White","Bachelor",2,"Only Some"
2018,73,"White","Bachelor",NA,NA
2018,34,"White","High School",2,"Only Some"
2018,34,"White","Bachelor",3,"Only Some"
2018,39,"White","Bachelor",3,"Only Some"
2018,34,"White","Junior College",NA,NA
2018,65,"White","High School",NA,"Hardly Any"
2018,46,"White","High School",4,"Only Some"
2018,37,"White","Bachelor",NA,NA
2018,22,"White","High School",3,"Hardly Any"
2018,55,"White","High School",7,"Hardly Any"
2018,59,"White","High School",2,"Only Some"
2018,69,"White","Bachelor",NA,NA
2018,55,"White","Junior College",1,"Hardly Any"
2018,78,"White","High School",NA,NA
2018,88,"White","Bachelor",3,"Hardly Any"
2018,57,"White","Graduate",1,"Hardly Any"
2018,41,"White","Less Than High School",7,"Hardly Any"
2018,41,"Hispanic","High School",NA,NA
2018,56,"White","Less Than High School",NA,NA
2018,28,"Black","High School",4,"Only Some"
2018,25,"White","High School",1,NA
2018,44,"White","High School",NA,NA
2018,34,"Black","High School",3,"Only Some"
2018,58,"White","Bachelor",NA,NA
2018,57,"Black","High School",1,"Hardly Any"
2018,19,"Black","High School",NA,NA
2018,68,"White","High School",1,"Only Some"
2018,43,"White","Graduate",NA,NA
2018,64,"White","Bachelor",4,"Only Some"
2018,43,"White","High School",5,"Hardly Any"
2018,28,"Other","Graduate",NA,NA
2018,23,"White","Bachelor",1,"Hardly Any"
2018,51,"White","High School",1,"Hardly Any"
2018,37,"White","High School",NA,NA
2018,31,"White","Junior College",NA,NA
2018,44,"White","Graduate",NA,NA
2018,24,"Hispanic","High School",3,"Only Some"
2018,22,"White","High School",NA,NA
2018,22,"White","High School",NA,NA
2018,24,"Black","Bachelor",1,"Hardly Any"
2018,23,"Hispanic","High School",NA,NA
2018,40,"White","High School",1,"Hardly Any"
2018,78,"White","High School",NA,NA
2018,62,"White","High School",4,"Hardly Any"
2018,55,"White","Junior College",2,"Hardly Any"
2018,27,"Hispanic","Junior College",NA,NA
2018,25,"Other","High School",1,"Only Some"
2018,52,"White","Bachelor",NA,NA
2018,54,"Black","High School",4,"Hardly Any"
2018,76,"White","High School",NA,NA
2018,52,"White","High School",5,"Only Some"
2018,41,"Black","Bachelor",4,"Hardly Any"
2018,50,"White","Bachelor",2,"Only Some"
2018,43,"White","Graduate",5,"Only Some"
2018,69,"White","High School",4,"Hardly Any"
2018,51,"White","High School",NA,NA
2018,74,"White","High School",5,"Only Some"
2018,48,"White","High School",NA,NA
2018,63,"White","High School",1,"Hardly Any"
2018,59,"White","Bachelor",NA,NA
2018,24,"White","Bachelor",3,"Only Some"
2018,65,"White","High School",6,"Hardly Any"
2018,63,"Black","High School",3,"Only Some"
2018,39,"White","Bachelor",5,"Only Some"
2018,66,NA,"Less Than High School",NA,NA
2018,38,"White","Graduate",3,"Hardly Any"
2018,63,"White","Bachelor",1,"Only Some"
2018,89,"White","High School",NA,NA
2018,63,"Black","Less Than High School",3,"Hardly Any"
2018,58,"White","High School",NA,NA
2018,25,"White","High School",5,"Only Some"
2018,51,"White","High School",5,"Only Some"
2018,69,"White","High School",NA,NA
2018,45,"White","Graduate",3,"Only Some"
2018,58,"White","Bachelor",6,"Hardly Any"
2018,73,"White","High School",NA,NA
2018,64,"White","High School",5,"Only Some"
2018,35,"White","Bachelor",3,"Only Some"
2018,68,"White","High School",NA,NA
2018,61,"White","Bachelor",3,"Only Some"
2018,86,"White","Graduate",NA,NA
2018,54,"White","High School",7,"Hardly Any"
2018,47,"White","Bachelor",1,"Hardly Any"
2018,65,"White","High School",1,"Hardly Any"
2018,63,"White","Bachelor",6,"Only Some"
2018,67,"White","High School",5,"Only Some"
2018,64,"White","Less Than High School",5,"Hardly Any"
2018,23,"White","High School",NA,NA
2018,27,"Black","High School",4,"Only Some"
2018,26,"White","High School",NA,NA
2018,41,"White","High School",4,"Only Some"
2018,20,"White","High School",6,"Only Some"
2018,54,"White","High School",3,"Only Some"
2018,86,"White","Bachelor",NA,NA
2018,68,"White","High School",5,"Only Some"
2018,54,"White","Less Than High School",NA,NA
2018,51,"Hispanic","Less Than High School",1,"Hardly Any"
2018,61,"White","High School",1,"Only Some"
2018,89,"White","High School",7,"Hardly Any"
2018,54,"White","High School",1,"Only Some"
2018,72,"White","Graduate",3,"Only Some"
2018,19,"Hispanic","High School",2,"Hardly Any"
2018,59,"White","Bachelor",7,"Hardly Any"
2018,31,"White","High School",2,"Only Some"
2018,23,"White","High School",5,"Hardly Any"
2018,55,"White","Junior College",1,"Only Some"
2018,34,"White","Bachelor",NA,NA
2018,37,"White","Junior College",5,"Hardly Any"
2018,30,"White","Bachelor",NA,NA
2018,33,"White","Bachelor",NA,NA
2018,48,"White","Bachelor",NA,NA
2018,60,"White","Bachelor",NA,NA
2018,47,"White","Graduate",4,"Hardly Any"
2018,52,"White","High School",1,"Hardly Any"
2018,67,"White","High School",2,"Hardly Any"
2018,29,"White","High School",1,"Hardly Any"
2018,31,"White","High School",NA,NA
2018,36,"White","Bachelor",7,"Hardly Any"
2018,64,"White","Junior College",2,"Only Some"
2018,89,"White","Bachelor",NA,NA
2018,63,"White","Bachelor",4,"Only Some"
2018,24,"Hispanic","High School",NA,NA
2018,35,"Hispanic","Junior College",1,"Hardly Any"
2018,82,"White","High School",2,"Only Some"
2018,66,"White","Bachelor",NA,NA
2018,47,"White","Bachelor",5,"Only Some"
2018,53,"Black","Bachelor",4,"Hardly Any"
2018,70,"White","Graduate",6,"Hardly Any"
2018,32,"White","Bachelor",3,"Only Some"
2018,26,"White","High School",NA,NA
2018,35,"White","Bachelor",4,"Only Some"
2018,59,"White","Graduate",NA,NA
2018,55,"Hispanic","Less Than High School",NA,NA
2018,41,"White","Bachelor",3,"Only Some"
2018,85,"White","Bachelor",NA,NA
2018,50,"Other","Bachelor",3,"Hardly Any"
2018,56,"White","High School",5,NA
2018,77,"White","High School",NA,NA
2018,49,"White","High School",4,"Only Some"
2018,57,"White","High School",4,"Only Some"
2018,66,"White","High School",NA,NA
2018,56,"Black","High School",4,"Hardly Any"
2018,55,"White","Junior College",7,"Only Some"
2018,45,"White","Bachelor",NA,NA
2018,66,"White","Junior College",NA,NA
2018,60,"White","High School",1,"A Great Deal"
2018,58,"White","High School",NA,NA
2018,28,"White","High School",4,NA
2018,45,"White","Graduate",6,"Only Some"
2018,87,"White","Less Than High School",NA,NA
2018,56,"White","Bachelor",6,"Hardly Any"
2018,24,"White","High School",3,"Only Some"
2018,72,"White","High School",NA,NA
2018,49,"Black","Bachelor",NA,NA
2018,25,"Black","High School",4,"A Great Deal"
2018,53,"Black","Less Than High School",2,"Hardly Any"
2018,23,"Black","Less Than High School",NA,NA
2018,23,"Black","High School",3,"Only Some"
2018,73,"White","Junior College",NA,NA
2018,18,"White","High School",2,"A Great Deal"
2018,58,"White","Junior College",7,"Hardly Any"
2018,85,"White","Bachelor",NA,NA
2018,25,"White","High School",7,"Only Some"
2018,72,"White","Bachelor",2,"Hardly Any"
2018,70,"White","High School",NA,NA
2018,62,"Black","High School",1,"Hardly Any"
2018,85,"Black","Graduate",5,"Only Some"
2018,39,"White","Junior College",2,"Hardly Any"
2018,68,"Black","High School",5,"Only Some"
2018,64,"White","High School",NA,NA
2018,75,"White","High School",4,"Only Some"
2018,55,"White","Less Than High School",5,"Only Some"
2018,35,"Black","High School",1,"Hardly Any"
2018,24,"Hispanic","High School",NA,NA
2018,27,"White","High School",4,"Hardly Any"
2018,28,"Hispanic","High School",NA,NA
2018,61,"White","Graduate",3,"Hardly Any"
2018,67,"White","High School",6,"Hardly Any"
