"id","year","hrs1","class","region","racehisp"
1157,2012,40,"Middle","South","White"
1158,2012,37,"Working","South","Black"
1159,2012,15,"Working","South","Black"
1169,2012,40,"Middle","South","White"
1174,2012,50,"Working","South","White"
1175,2012,50,"Working","South","Black"
1176,2012,40,"Working","South","White"
1181,2012,15,"Upper","South","White"
1185,2012,50,"Middle","South","White"
1188,2012,53,"Working","South","White"
1189,2012,40,"Middle","South","White"
1190,2012,55,"Working","South","White"
1192,2012,40,"Middle","South","Black"
1193,2012,32,"Middle","South","White"
1194,2012,40,"Working","South","Black"
1195,2012,20,"Working","South","Black"
1197,2012,44,"Working","South","White"
1201,2012,89,"Middle","South","White"
1203,2012,53,"Middle","South","White"
1205,2012,44,"Working","South","White"
1207,2012,40,"Working","South","Hispanic"
1208,2012,32,"Middle","South","White"
1211,2012,55,"Upper","South","White"
1212,2012,50,"Middle","South","White"
1213,2012,35,"Working","South","White"
1216,2012,25,"Working","South","White"
1218,2012,35,"Working","South","White"
1219,2012,33,"Working","South","White"
1224,2012,70,"Middle","South","White"
1227,2012,58,"Working","South","Other"
1229,2012,36,"Working","South","Black"
1231,2012,50,"Working","South","Black"
1232,2012,40,"Working","South","Black"
1234,2012,40,"Working","South","Black"
1235,2012,37,"Middle","South","White"
1238,2012,40,"Middle","South","White"
1239,2012,20,"Middle","South","White"
1243,2012,45,"Working","Midwest","White"
1247,2012,68,"Working","Midwest","White"
1251,2012,40,"Working","Midwest","White"
1252,2012,40,"Working","Midwest","White"
1253,2012,60,"Middle","Midwest","White"
1254,2012,38,"Working","Midwest","Black"
1256,2012,36,"Middle","Midwest","White"
1257,2012,25,"Working","Midwest","Black"
1258,2012,40,"Middle","Midwest","Black"
1263,2012,30,"Working","Midwest","White"
1264,2012,40,"Working","Midwest","White"
1266,2012,50,"Middle","Midwest","White"
1269,2012,50,"Middle","Midwest","Hispanic"
1272,2012,40,"Middle","Midwest","Black"
1275,2012,60,"Middle","Midwest","Black"
1277,2012,50,"Middle","Midwest","White"
1279,2012,20,"Middle","Midwest","Black"
1280,2012,30,"Working","Midwest","Black"
1281,2012,40,"Middle","Midwest","White"
1282,2012,40,"Middle","Midwest","Other"
1283,2012,63,"Lower","Midwest","Black"
1285,2012,48,"Working","Midwest","Black"
1287,2012,40,"Working","Midwest","Black"
1291,2012,70,"Working","Midwest","White"
1293,2012,60,"Working","Midwest","White"
1294,2012,38,"Working","Midwest","White"
1296,2012,37,"Working","Midwest","Black"
1297,2012,60,"Working","Midwest","White"
1298,2012,48,"Middle","Midwest","White"
1300,2012,50,"Middle","Midwest","White"
1301,2012,40,"Middle","Midwest","White"
1302,2012,55,"Working","Midwest","White"
1305,2012,40,"Working","Midwest","Black"
1309,2012,40,"Working","Midwest","Black"
1310,2012,55,"Middle","Midwest","White"
1313,2012,40,"Working","Midwest","White"
1314,2012,40,"Middle","Midwest","White"
1319,2012,50,"Upper","Midwest","White"
1320,2012,40,"Middle","Midwest","Other"
1321,2012,42,"Middle","Midwest","White"
1323,2012,44,"Working","Midwest","White"
1325,2012,40,"Working","Midwest","White"
1327,2012,70,"Working","South","White"
1328,2012,44,"Working","South","White"
1330,2012,40,"Working","South","White"
1331,2012,50,"Working","South","White"
1332,2012,65,"Middle","South","White"
1334,2012,19,"Middle","South","White"
1335,2012,40,"Working","South","White"
1336,2012,50,"Working","South","White"
1338,2012,50,"Working","South","White"
1346,2012,30,"Working","South","White"
1351,2012,60,"Middle","South","White"
1353,2012,40,"Middle","South","White"
1355,2012,40,"Middle","South","White"
1356,2012,50,"Upper","Middle Atlantic","White"
1357,2012,58,"Middle","Middle Atlantic","White"
1358,2012,42,"Lower","Middle Atlantic","White"
1360,2012,40,"Middle","Middle Atlantic","White"
1365,2012,46,"Working","Midwest","White"
1367,2012,10,"Middle","Midwest","White"
1368,2012,40,"Middle","Midwest","White"
1370,2012,60,"Working","Midwest","White"
1372,2012,15,"Working","Midwest","White"
1374,2012,64,"Working","Midwest","Black"
1377,2012,38,"Working","Midwest","White"
1378,2012,44,"Middle","Midwest","Black"
1379,2012,40,"Working","Midwest","White"
1381,2012,40,"Working","Midwest","White"
1382,2012,1,"Middle","Midwest","White"
1383,2012,40,"Middle","Midwest","Hispanic"
1384,2012,37,"Working","Midwest","White"
1385,2012,40,"Working","Midwest","White"
1387,2012,30,"Middle","Midwest","White"
1390,2012,35,"Working","Midwest","White"
1391,2012,55,"Working","Midwest","White"
1394,2012,60,"Middle","Midwest","White"
1395,2012,55,"Upper","Midwest","White"
1399,2012,40,"Middle","Midwest","White"
1402,2012,45,"Middle","Midwest","White"
1403,2012,55,"Working","Midwest","White"
1404,2012,40,"Working","Midwest","White"
1405,2012,65,"Middle","Midwest","White"
1407,2012,35,"Lower","Midwest","Hispanic"
1409,2012,46,"Middle","Midwest","White"
1410,2012,40,"Working","Midwest","White"
1412,2012,24,"Working","Midwest","White"
1413,2012,40,"Middle","Midwest","White"
1414,2012,47,"Middle","Midwest","White"
1416,2012,60,"Middle","Midwest","White"
1417,2012,40,"Middle","Midwest","White"
1418,2012,40,"Middle","Midwest","Black"
1423,2012,65,"Working","Midwest","White"
1425,2012,20,"Working","Midwest","White"
1434,2012,36,"Working","Midwest","White"
1435,2012,50,"Middle","Midwest","White"
1436,2012,44,"Working","Midwest","White"
1437,2012,45,"Middle","Midwest","White"
1439,2012,62,"Working","Midwest","Hispanic"
1441,2012,53,"Working","Midwest","White"
1442,2012,58,"Working","Midwest","Hispanic"
1444,2012,18,"Working","Midwest","Other"
1446,2012,43,"Working","Midwest","White"
1448,2012,30,"Middle","Midwest","White"
1449,2012,45,"Middle","Midwest","White"
1453,2012,55,"Working","Midwest","White"
1454,2012,45,"Working","Midwest","White"
1455,2012,40,"Middle","Midwest","White"
1456,2012,48,"Working","Midwest","White"
1457,2012,40,"Working","Midwest","White"
1458,2012,80,"Middle","Midwest","White"
1459,2012,40,"Middle","Midwest","White"
1460,2012,40,"Working","Midwest","White"
1461,2012,52,"Working","Midwest","White"
1462,2012,38,"Middle","Midwest","White"
1464,2012,40,"Working","Midwest","White"
1465,2012,45,"Working","Midwest","White"
1466,2012,46,"Working","Midwest","White"
1467,2012,40,"Middle","Midwest","White"
1468,2012,40,"Working","Midwest","Hispanic"
1469,2012,44,"Working","Midwest","White"
1471,2012,65,"Working","Midwest","White"
1472,2012,40,"Middle","Midwest","Hispanic"
1474,2012,40,"Working","Midwest","White"
1475,2012,40,"Working","Midwest","White"
1476,2012,40,"Working","Midwest","White"
1478,2012,40,"Middle","Midwest","White"
1479,2012,40,"Middle","Midwest","White"
1480,2012,40,"Working","Midwest","White"
1481,2012,70,"Middle","Midwest","White"
1482,2012,15,"Middle","Midwest","White"
1483,2012,40,"Middle","Midwest","White"
1484,2012,60,"Working","Midwest","White"
1488,2012,48,"Middle","Midwest","White"
1489,2012,25,"Working","Midwest","White"
1490,2012,40,"Working","Midwest","White"
1491,2012,42,"Middle","Midwest","White"
1492,2012,45,"Middle","Midwest","White"
1493,2012,40,"Working","Midwest","Black"
1495,2012,77,"Upper","Midwest","White"
1496,2012,80,"Middle","Midwest","White"
1499,2012,47,"Working","Midwest","White"
1500,2012,46,"Middle","Midwest","White"
1502,2012,40,"Working","Midwest","White"
1503,2012,55,"Middle","Midwest","Other"
1504,2012,38,"Working","Midwest","White"
1505,2012,20,"Working","Midwest","Black"
1507,2012,40,"Working","Midwest","Black"
1509,2012,40,"Middle","Midwest","Other"
1510,2012,40,"Working","Midwest","White"
1511,2012,80,"Middle","Midwest","White"
1512,2012,38,"Working","Midwest","White"
1513,2012,40,"Working","Midwest","White"
1514,2012,40,"Middle","Midwest","White"
1515,2012,40,"Working","Midwest","Black"
1517,2012,40,"Working","Midwest","Black"
1519,2012,40,"Working","Midwest","Black"
1521,2012,60,"Middle","Midwest","White"
1522,2012,20,"Working","Midwest","White"
1526,2012,4,"Middle","Midwest","White"
1528,2012,40,"Middle","Midwest","White"
1529,2012,40,"Middle","Midwest","White"
1530,2012,40,"Working","Midwest","Hispanic"
1532,2012,23,"Middle","Midwest","White"
1533,2012,40,"Middle","Midwest","Hispanic"
1535,2012,40,"Lower","Midwest","Black"
1536,2012,50,"Working","Midwest","White"
1538,2012,80,"Working","Midwest","Hispanic"
1540,2012,30,"Working","Midwest","Hispanic"
1541,2012,30,"Middle","Midwest","Hispanic"
1542,2012,30,"Middle","Midwest","Hispanic"
1543,2012,60,"Working","Midwest","Black"
1546,2012,30,"Working","Midwest","Hispanic"
1549,2012,70,"Middle","Midwest","Hispanic"
1550,2012,80,"Working","Midwest","Hispanic"
1551,2012,38,"Working","Midwest","Hispanic"
1552,2012,40,"Middle","Midwest","White"
1557,2012,40,"Working","West","Black"
1558,2012,40,"Middle","West","White"
1560,2012,40,"Middle","West","Hispanic"
1563,2012,45,"Middle","West","Hispanic"
1565,2012,64,"Working","West","Hispanic"
1566,2012,45,"Working","West","Other"
1567,2012,40,"Middle","West","Hispanic"
1568,2012,40,"Middle","West","Hispanic"
1569,2012,40,"Middle","West","White"
1572,2012,40,"Working","West","Other"
1573,2012,35,"Working","West","Hispanic"
1575,2012,35,"Middle","West","White"
1576,2012,48,"Working","West","Hispanic"
1579,2012,40,"Middle","West","White"
1581,2012,32,"Middle","West","White"
1582,2012,40,"Upper","West","White"
1584,2012,43,"Middle","West","White"
1585,2012,40,"Working","West","Other"
1586,2012,40,"Middle","West","White"
1587,2012,30,"Middle","West","White"
1589,2012,30,"Working","West","White"
1590,2012,24,"Middle","West","White"
1591,2012,40,"Working","West","White"
1592,2012,38,"Working","West","Hispanic"
1597,2012,40,"Working","West","Hispanic"
1598,2012,20,"Lower","West","White"
1603,2012,45,"Middle","West","Hispanic"
1604,2012,1,"Middle","West","White"
1609,2012,65,"Working","West","White"
1610,2012,20,"Lower","West","Other"
1611,2012,28,"Working","West","Hispanic"
1616,2012,40,"Middle","West","Hispanic"
1617,2012,41,"Working","West","Hispanic"
1622,2012,40,"Middle","West","White"
1624,2012,40,"Lower","West","Other"
1630,2012,29,"Middle","West","White"
1632,2012,40,"Middle","West","White"
1633,2012,45,"Middle","West","White"
1634,2012,60,"Working","West","White"
1640,2012,35,"Working","West","White"
1641,2012,16,"Lower","West","Hispanic"
1643,2012,58,"Middle","West","White"
1644,2012,20,"Working","West","White"
1647,2012,19,"Middle","West","White"
1652,2012,40,"Working","West","White"
1656,2012,40,"Working","West","White"
1659,2012,40,"Middle","West","White"
1662,2012,17,"Working","West","White"
1665,2012,34,"Upper","West","White"
1666,2012,60,"Working","West","White"
1668,2012,40,"Working","West","White"
1670,2012,30,"Working","West","White"
1672,2012,50,"Middle","West","White"
1673,2012,50,"Middle","West","White"
1674,2012,40,"Middle","West","White"
1675,2012,89,"Working","West","White"
1681,2012,72,"Working","West","White"
1682,2012,40,"Middle","West","White"
1683,2012,48,"Working","West","Hispanic"
1685,2012,40,"Working","West","Hispanic"
1686,2012,40,"Working","West","Hispanic"
1687,2012,30,"Working","West","Hispanic"
1688,2012,12,"Working","West","White"
1689,2012,43,"Middle","West","White"
1690,2012,60,"Working","West","Hispanic"
1691,2012,48,"Working","West","Hispanic"
1695,2012,16,"Working","West","White"
1696,2012,28,"Working","West","Other"
1699,2012,36,"Lower","West","Black"
1701,2012,40,"Working","West","White"
1702,2012,50,"Working","West","White"
1703,2012,36,"Middle","West","White"
1704,2012,89,"Working","West","White"
1705,2012,55,"Middle","West","White"
1706,2012,60,"Middle","West","White"
1712,2012,55,"Middle","West","White"
1714,2012,40,"Working","West","White"
1715,2012,70,"Middle","West","White"
1719,2012,89,"Working","Midwest","White"
1720,2012,40,"Working","Midwest","White"
1721,2012,70,"Upper","Midwest","Black"
1723,2012,24,"Middle","Midwest","White"
1725,2012,40,"Middle","Midwest","White"
1726,2012,48,"Middle","Midwest","White"
1728,2012,32,"Working","Midwest","White"
1730,2012,40,"Working","Midwest","Black"
1733,2012,40,"Working","Midwest","Black"
1734,2012,80,"Middle","Midwest","Other"
1735,2012,65,"Middle","Midwest","White"
1736,2012,30,"Middle","Midwest","White"
1739,2012,45,"Working","Midwest","White"
1744,2012,70,"Working","Midwest","White"
1749,2012,34,"Working","Midwest","White"
1750,2012,44,"Working","Midwest","Black"
1752,2012,32,"Working","Midwest","White"
1753,2012,37,"Working","Midwest","Hispanic"
1754,2012,31,"Middle","Midwest","White"
1755,2012,40,"Working","Midwest","Black"
1756,2012,31,"Lower","Midwest","Black"
1758,2012,80,"Working","Midwest","Hispanic"
1759,2012,40,"Working","Midwest","White"
1762,2012,60,"Working","Midwest","White"
1763,2012,44,"Working","Midwest","White"
1765,2012,40,"Lower","Midwest","White"
1767,2012,30,"Middle","Midwest","White"
1775,2012,40,"Working","Midwest","White"
1777,2012,70,"Working","Midwest","White"
1778,2012,25,"Working","Midwest","White"
1779,2012,40,"Middle","Midwest","White"
1781,2012,22,"Working","Midwest","White"
1782,2012,60,"Working","Midwest","White"
1783,2012,60,"Working","Midwest","Hispanic"
1785,2012,72,"Working","Midwest","White"
1786,2012,55,"Lower","Midwest","White"
1787,2012,2,"Working","Midwest","Other"
1788,2012,40,"Middle","Midwest","White"
1789,2012,35,"Working","Midwest","White"
1790,2012,60,"Lower","Midwest","Other"
1791,2012,45,"Middle","Midwest","White"
1793,2012,56,"Working","Midwest","White"
1794,2012,48,"Middle","Midwest","Black"
1797,2012,38,"Working","Midwest","White"
1798,2012,40,"Working","Midwest","White"
1799,2012,50,"Middle","Midwest","White"
1803,2012,40,"Working","Midwest","White"
1804,2012,26,"Working","Midwest","White"
1806,2012,40,"Working","Midwest","White"
1808,2012,11,"Lower","Midwest","White"
1813,2012,40,"Middle","Midwest","White"
1815,2012,70,"Middle","Midwest","White"
1817,2012,25,"Working","Midwest","White"
1818,2012,25,"Middle","Midwest","White"
1820,2012,60,"Working","Midwest","White"
1822,2012,10,"Working","Midwest","White"
1823,2012,20,"Working","Midwest","White"
1826,2012,50,"Working","Midwest","White"
1827,2012,50,"Working","Midwest","White"
1828,2012,40,"Middle","Midwest","White"
1829,2012,8,"Working","Midwest","White"
1830,2012,50,"Working","Midwest","White"
1831,2012,40,"Working","Midwest","White"
1832,2012,32,"Middle","Midwest","White"
1833,2012,14,"Middle","Midwest","White"
1836,2012,50,"Working","Midwest","White"
1837,2012,30,"Working","Midwest","White"
1839,2012,20,"Working","Midwest","White"
1840,2012,46,"Middle","Midwest","White"
1841,2012,40,"Working","Midwest","White"
1842,2012,45,"Working","Midwest","White"
1845,2012,60,"Middle","Midwest","White"
1846,2012,40,"Working","Midwest","White"
1847,2012,45,"Middle","Midwest","White"
1848,2012,40,"Working","Midwest","White"
1850,2012,53,"Working","Midwest","White"
1852,2012,24,"Working","Midwest","White"
1855,2012,40,"Working","Midwest","White"
1856,2012,15,"Middle","Midwest","White"
1858,2012,38,"Middle","Midwest","White"
1860,2012,48,"Working","Midwest","White"
1865,2012,60,"Working","South","White"
1868,2012,48,"Working","South","White"
1870,2012,42,"Working","South","White"
1874,2012,48,"Lower","Midwest","White"
1875,2012,16,"Working","Midwest","White"
1877,2012,8,"Working","Midwest","White"
1879,2012,40,"Middle","Midwest","White"
1880,2012,40,"Working","Midwest","White"
1882,2012,38,"Working","Midwest","Hispanic"
1885,2012,40,"Working","Midwest","Black"
1887,2012,80,"Middle","Midwest","Black"
1889,2012,30,"Working","Midwest","White"
1890,2012,20,"Working","Midwest","Hispanic"
1891,2012,60,"Working","Midwest","White"
1894,2012,60,"Working","Midwest","Black"
1897,2012,40,"Lower","Midwest","White"
1899,2012,48,"Working","Midwest","White"
1900,2012,40,"Working","Midwest","Hispanic"
1902,2012,50,"Working","South","White"
1903,2012,34,"Working","South","Hispanic"
1904,2012,40,"Middle","South","Hispanic"
1906,2012,40,"Lower","South","Black"
1907,2012,60,"Middle","South","White"
1909,2012,40,"Middle","South","Black"
1913,2012,40,"Working","South","Black"
1914,2012,42,"Middle","South","White"
1915,2012,8,"Lower","South","Black"
1919,2012,30,"Working","South","White"
1920,2012,15,"Working","South","White"
1921,2012,36,"Working","South","Black"
1922,2012,40,"Working","South","White"
1923,2012,40,"Working","South","White"
1925,2012,40,"Working","South","White"
1927,2012,40,"Working","South","White"
1928,2012,45,"Working","South","White"
1929,2012,24,"Middle","South","White"
1934,2012,46,"Working","South","White"
1935,2012,20,"Working","South","White"
1936,2012,50,"Working","South","White"
1938,2012,55,"Working","South","White"
1940,2012,56,"Working","South","White"
1944,2012,65,"Working","South","White"
1946,2012,43,"Working","South","White"
1947,2012,36,"Working","South","Black"
1948,2012,60,"Working","New England","White"
1950,2012,45,"Middle","New England","White"
1951,2012,18,"Working","New England","White"
1952,2012,40,"Middle","New England","White"
1953,2012,62,"Working","New England","White"
1954,2012,40,"Middle","New England","White"
1956,2012,45,"Working","New England","White"
1957,2012,60,"Middle","New England","White"
1958,2012,40,"Middle","New England","White"
1959,2012,60,"Working","New England","White"
